,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Content Rating NUM,Category NUM
6311,BJ Bridge Pro 2018,GAME,4.4,17,4.8,500,Paid,4.49,Everyone,Card,"May 21, 2018",6.2-pro,4.0 and up,1,14
5975,BC Slots - The Lost Reels FREE,GAME,4.0,209,22,10000,Free,0.0,Teen,Casino,"July 13, 2018",7.0,4.0 and up,4,14
6312,BJ Bridge Free (2018),GAME,3.9,20,4.8,10000,Free,0.0,Everyone,Card,"May 21, 2018",6.2-lite,4.0 and up,1,14
4672,Identity V,GAME,4.2,109263,38,1000000,Free,0.0,Teen,Action,"July 10, 2018",1.0.144431,4.1 and up,4,14
9617,Squadron - Bullet Hell Shooter,GAME,4.2,177542,40,10000000,Free,0.0,Everyone,Arcade,"May 2, 2016",1.0.7,2.3 and up,1,14
9616,Governor of Poker 2 - OFFLINE POKER GAME,GAME,4.3,246538,60,5000000,Free,0.0,Teen,Card,"March 6, 2018",3.0.8,2.3 and up,4,14
9615,Texas Holdem & Omaha Poker: Pokerist,GAME,4.3,187200,28,10000000,Free,0.0,Teen,Card,"July 31, 2018",18.4.0,4.1 and up,4,14
7727,CQ: Lost In Transmission,GAME,4.2,4,61,10,Free,0.0,Everyone,Action,"May 13, 2018",1.1,4.4 and up,1,14
9686,Sports Car Driving Simulator 2018,GAME,4.3,2178,57,500000,Free,0.0,Everyone,Racing,"March 28, 2018",1.1,4.1 and up,1,14
4619,Don't Starve: Shipwrecked,GAME,4.1,1468,4.9,10000,Paid,4.99,Teen,Adventure,"July 10, 2018",0.16,5.0 and up,4,14
4391,Traps n' Gemstones,GAME,4.5,413,9.1,1000,Paid,4.99,Everyone,Adventure,"May 17, 2017",1.04,4.0.3 and up,1,14
9728,Sonic 4™ Episode I,GAME,3.7,8014,37,100000,Paid,2.99,Everyone,Arcade,"April 4, 2016",1.5.0,2.2 and up,1,14
9726,Gate Of Death Ep: 1,GAME,4.4,7,34,100,Free,0.0,Everyone,Adventure,"October 7, 2016",1.1,2.3 and up,1,14
4554,R-TYPE,GAME,4.5,7687,23,100000,Paid,1.99,Everyone,Arcade,"February 27, 2017",2.3.1,2.3.3 and up,1,14
9724,EP Gem Hunter,GAME,4.6,79,31,1000,Free,0.0,Everyone 10+,Action,"January 17, 2016",1.1.0,2.3 and up,2,14
9721,Decay: The Mare - Ep.1 (Trial),GAME,3.6,5291,7.2,100000,Free,0.0,Teen,Adventure,"May 24, 2014",2.0,2.2 and up,4,14
6258,Out of Bounds BH Demo,GAME,4.191767218366257,3,14,10,Free,0.0,Everyone,Action,"November 19, 2015",1.0,2.3.3 and up,1,14
9720,Dr.Slender Ep 1 Guide (Eng),GAME,4.0,454,27,10000,Free,0.0,Teen,Arcade,"December 2, 2014",1.0,2.3 and up,4,14
9718,The Visitor: Ep.1 - Kitty Cat Carnage,GAME,4.4,3017,39,500000,Free,0.0,Mature 17+,Adventure,"January 2, 2018",1.3.7,4.3 and up,3,14
4390,Drag'n'Boom,GAME,4.8,133180,54,1000000,Free,0.0,Everyone 10+,Arcade,"January 12, 2018",1.1.1,4.4 and up,2,14
7744,Sniper Killer Shooter,GAME,4.0,119368,19,10000000,Free,0.0,Teen,Action,"February 21, 2017",1.1.4,2.3 and up,4,14
9709,The Visitor: Ep.2 - Sleepover Slaughter,GAME,4.3,5731,31,1000000,Free,0.0,Mature 17+,Adventure,"January 2, 2018",1.1.5,4.1 and up,3,14
4401,Mopar Drag N Brag,GAME,4.2,30630,17,1000000,Free,0.0,Everyone,Racing,"May 25, 2015",1.2.5,4.1 and up,1,14
4400,Ghosts'n Goblins MOBILE,GAME,3.8,466,28,10000,Paid,0.99,Everyone,Arcade,"March 28, 2017",1.00.02,4.1 and up,1,14
9710,Superbrothers Sword & Sworcery,GAME,4.4,11023,16,100000,Paid,3.99,Teen,Adventure,"January 26, 2018",1.0.20,2.3 and up,4,14
4575,Stupid Zombies,GAME,4.5,464900,33,10000000,Free,0.0,Teen,Arcade,"June 27, 2018",2.0.5,4.2 and up,4,14
7936,Moto Rider,GAME,4.2,115176,24,10000000,Free,0.0,Teen,Racing,"June 15, 2018",1.2.1,4.0 and up,4,14
7937,Shadow Fight 2,GAME,4.6,10981850,88,100000000,Free,0.0,Everyone 10+,Action,"July 2, 2018",1.9.38,3.0 and up,2,14
4396,Cops N Robbers,GAME,4.0,37789,58,1000000,Free,0.0,Teen,Adventure,"June 6, 2018",1.5.2,4.1 and up,4,14
4591,Dino T-Rex,GAME,4.0,69115,2.4,10000000,Free,0.0,Everyone,Arcade,"June 13, 2018",1.36,4.1 and up,1,14
7938,Crazy Wheels,GAME,4.0,121082,7.0,10000000,Free,0.0,Teen,Adventure,"January 17, 2018",1.0.7,2.1 and up,4,14
6050,Millionaire : Who want to be?,GAME,4.4,4396,40,100000,Free,0.0,Everyone,Trivia,"April 12, 2017",1.5,2.3 and up,1,14
7734,Palavras la cq,GAME,3.9,783,3.4,100000,Free,0.0,Everyone,Trivia,"October 18, 2014",1.0,2.3.3 and up,1,14
4581,Crime Wars S. Andreas,GAME,4.3,5785,93,500000,Free,0.0,Teen,Racing,"April 12, 2017",1.2,2.3 and up,4,14
7740,Gunship Modern Combat 3D,GAME,4.2,3247,26,500000,Free,0.0,Teen,Action,"July 25, 2017",1.05,2.3 and up,4,14
9708,The Great Wobo Escape Ep. 1,GAME,4.2,5449,20,500000,Free,0.0,Everyone 10+,Action,"September 13, 2016",1.0.3386,4.1 and up,2,14
6249,Run on Earth,HEALTH_AND_FITNESS,2.4,577,3.7,50000,Free,0.0,Everyone,Health & Fitness,"April 25, 2018",1.7.5,4.0 and up,1,15
6437,BL ONLINE PERSONAL TRAINING,HEALTH_AND_FITNESS,4.191767218366257,0,41,5,Free,0.0,Everyone,Health & Fitness,"August 29, 2017",BL ONLINE PERSONAL TRAINING 7.9.0,4.1 and up,1,15
6253,Treadmill Workouts Free (P),HEALTH_AND_FITNESS,3.3,10,3.3,1000,Free,0.0,Everyone,Health & Fitness,"April 5, 2018",1.8 P,4.4 and up,1,15
7804,Evolution Marketing CR,HEALTH_AND_FITNESS,4.191767218366257,14,1.3,1000,Free,0.0,Everyone,Health & Fitness,"March 30, 2018",3.0,4.0.3 and up,1,15
6893,Home Remedies for Bacterial Infections,HEALTH_AND_FITNESS,4.191767218366257,0,4.4,50,Free,0.0,Everyone,Health & Fitness,"April 19, 2018",1.0,2.2 and up,1,15
7800,The ClubHouse CR,HEALTH_AND_FITNESS,4.191767218366257,5,8.7,100,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
6248,FitConsole,HEALTH_AND_FITNESS,2.6,219,1.8,50000,Free,0.0,Everyone,Health & Fitness,"October 30, 2015",v1.1-20151030,4.0 and up,1,15
6379,Hungry Girl Diet Bk. Companion,HEALTH_AND_FITNESS,2.2,4,28,1000,Free,0.0,Everyone,Health & Fitness,"February 1, 2018",1.1.3,4.0 and up,1,15
5808,Q7 SmartWatch,HEALTH_AND_FITNESS,3.0,94,30,10000,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",1.0.2,4.3 and up,1,15
6221,BH by Kinomap,HEALTH_AND_FITNESS,2.9,141,22,10000,Free,0.0,Everyone,Health & Fitness,"July 30, 2018",3.2.9,4.1 and up,1,15
6239,BH - Fitness & Nutrition,HEALTH_AND_FITNESS,4.191767218366257,0,43,1,Free,0.0,Everyone,Health & Fitness,"July 4, 2018",4.3.6,4.1 and up,1,15
6962,Kick Axe Bx,HEALTH_AND_FITNESS,4.191767218366257,0,9.3,1,Free,0.0,Everyone,Health & Fitness,"June 7, 2017",1.0.1,4.0 and up,1,15
7286,CG Fit Scale,HEALTH_AND_FITNESS,2.6,13,3.3,1000,Free,0.0,Everyone,Health & Fitness,"October 13, 2015",1.1.4,4.0 and up,1,15
8390,DG Xplained,HEALTH_AND_FITNESS,4.191767218366257,1,12,100,Free,0.0,Everyone,Health & Fitness,"May 2, 2018",1.0.3,4.1 and up,1,15
6863,Bacterial vaginosis Treatment - Sexual disease,HEALTH_AND_FITNESS,5.0,2,5.9,500,Free,0.0,Everyone,Health & Fitness,"June 25, 2018",2.0,4.0.3 and up,1,15
5938,Fitness Dance for Zum.ba Workout Exercise,HEALTH_AND_FITNESS,4.2,287,12,50000,Free,0.0,Everyone,Health & Fitness,"July 30, 2018",1.8,4.2 and up,1,15
6582,My BP Lab,HEALTH_AND_FITNESS,2.6,186,25,10000,Free,0.0,Everyone,Health & Fitness,"May 19, 2018",1.1.0,8.0 and up,1,15
7263,CF SPOT,HEALTH_AND_FITNESS,4.191767218366257,0,9.7,100,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
7264,CF Talenti,HEALTH_AND_FITNESS,4.191767218366257,4,7.8,100,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
7413,CJ Fitness,HEALTH_AND_FITNESS,2.4,221,43,10000,Free,0.0,Everyone,Health & Fitness,"February 14, 2018",4.3.0,4.1 and up,1,15
6056,Be Stronger,HEALTH_AND_FITNESS,4.8,787,53,1000,Paid,1.99,Everyone,Health & Fitness,"July 31, 2018",1.4.7,4.0.3 and up,1,15
6596,Monitor My BP,HEALTH_AND_FITNESS,4.191767218366257,0,4.6,50,Paid,5.99,Everyone,Health & Fitness,"November 26, 2016",2.0.1,4.0 and up,1,15
7266,Thrive CF,HEALTH_AND_FITNESS,2.2,6,8.0,100,Free,0.0,Everyone,Health & Fitness,"January 5, 2018",1.0.1,4.3 and up,1,15
6603,BP Tracker,HEALTH_AND_FITNESS,4.3,12,0.6,1000,Free,0.0,Everyone,Health & Fitness,"February 20, 2016",1.0.0,5.0 and up,1,15
6605,MI-BP,HEALTH_AND_FITNESS,5.0,1,12,50,Free,0.0,Everyone,Health & Fitness,"April 9, 2018",1.0.8.506,5.0 and up,1,15
7397,Pharmacie de Garde CI et Prix,HEALTH_AND_FITNESS,4.4,2599,6.9,100000,Free,0.0,Mature 17+,Health & Fitness,"January 9, 2018",3.0.5.0,2.0 and up,3,15
5925,BA Accesible,HEALTH_AND_FITNESS,4.191767218366257,31,4.7,1000,Free,0.0,Everyone,Health & Fitness,"July 19, 2016",0.0.1,4.1 and up,1,15
7384,All-night drugstore CI & Price,HEALTH_AND_FITNESS,4.191767218366257,0,5.1,10,Paid,0.99,Everyone,Health & Fitness,"November 27, 2017",3.0.2.0,1.6 and up,1,15
6619,BP Toolbox,HEALTH_AND_FITNESS,2.1,32,9.6,1000,Free,0.0,Everyone,Health & Fitness,"May 22, 2018",5.9,4.3 and up,1,15
6008,BD Provider App,HEALTH_AND_FITNESS,1.4,45,13,5000,Free,0.0,Everyone,Health & Fitness,"September 12, 2016",1.0,4.1 and up,1,15
7379,Pharmacy CI - Pharmacies de garde Côte d'Ivoire,HEALTH_AND_FITNESS,4.5,5509,3.2,100000,Free,0.0,Everyone,Health & Fitness,"July 3, 2018",4.7.0 Phoenix,4.0.3 and up,1,15
6625,Blood pressure,HEALTH_AND_FITNESS,3.4,2256,1.6,500000,Free,0.0,Everyone,Health & Fitness,"July 31, 2014",1.1.0,4.0 and up,1,15
7270,CF Townsville,HEALTH_AND_FITNESS,5.0,4,14,100,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
7272,CF Etowah,HEALTH_AND_FITNESS,4.191767218366257,0,8.8,100,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
7273,"Cystic Fibrosis Symptoms, Doctors & Treatments",HEALTH_AND_FITNESS,4.7,6,9.7,100,Free,0.0,Teen,Health & Fitness,"April 24, 2018",1.0.7,5.0 and up,4,15
7276,CF Themis,HEALTH_AND_FITNESS,4.191767218366257,0,8.5,100,Free,0.0,Everyone,Health & Fitness,"July 12, 2018",3.1.2,4.1 and up,1,15
7279,CF Riga,HEALTH_AND_FITNESS,4.191767218366257,12,11,100,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
7280,Casa CF,HEALTH_AND_FITNESS,4.7,12,6.3,500,Free,0.0,Everyone,Health & Fitness,"July 12, 2018",3.1.2,4.1 and up,1,15
7281,CampGladiator,HEALTH_AND_FITNESS,3.5,293,19,50000,Free,0.0,Everyone,Health & Fitness,"July 20, 2018",2.4.43,4.1 and up,1,15
6617,Deep Breathe BP,HEALTH_AND_FITNESS,3.9,26,12,1000,Free,0.0,Everyone,Health & Fitness,"June 9, 2018",1.0,4.1 and up,1,15
6204,Blood Glucose Tracker,HEALTH_AND_FITNESS,4.6,9612,3.5,100000,Free,0.0,Everyone,Health & Fitness,"May 18, 2018",1.8.12,4.4 and up,1,15
7433,The CJ Rubric,HEALTH_AND_FITNESS,5.0,5,43,100,Free,0.0,Everyone,Health & Fitness,"December 5, 2017",The CJ Rubric 7.12.0,4.1 and up,1,15
5900,Cures A-Z,HEALTH_AND_FITNESS,4.0,265,4.1,100000,Free,0.0,Everyone,Health & Fitness,"August 13, 2015",2.1,3.0 and up,1,15
6856,Bacteria Vaginosis,HEALTH_AND_FITNESS,4.0,4015,7.7,1000000,Free,0.0,Mature 17+,Health & Fitness,"April 27, 2017",6.0,3.0 and up,3,15
6854,Bacterial Vaginosis 🇺🇸,HEALTH_AND_FITNESS,4.191767218366257,1,3.5,500,Free,0.0,Teen,Health & Fitness,"November 1, 2017",1.1,2.3 and up,4,15
6853,Bacterial Vaginosis,HEALTH_AND_FITNESS,4.191767218366257,1,4.9,100,Free,0.0,Everyone,Health & Fitness,"February 21, 2018",1.2,4.0 and up,1,15
7534,CL Strength,HEALTH_AND_FITNESS,5.0,3,40,50,Free,0.0,Everyone,Health & Fitness,"June 27, 2018",CL Strength 7.12.1,4.1 and up,1,15
7526,CL-Customer Care,HEALTH_AND_FITNESS,4.191767218366257,2,6.8,5,Free,0.0,Everyone,Health & Fitness,"June 14, 2018",1.3,4.0.3 and up,1,15
6471,Poop Tracker - Toilet Log,HEALTH_AND_FITNESS,4.4,622,2.5,10000,Free,0.0,Everyone,Health & Fitness,"May 9, 2018",1.3.3,4.4 and up,1,15
6477,BM Pharmacy,HEALTH_AND_FITNESS,4.9,42,18,1000,Free,0.0,Everyone,Health & Fitness,"June 11, 2018",1.5.12,4.1 and up,1,15
7116,CB Martial Arts,HEALTH_AND_FITNESS,4.191767218366257,0,8.7,10,Free,0.0,Everyone,Health & Fitness,"May 15, 2018",1.1.7,4.1 and up,1,15
7120,CB NFC Pendant,HEALTH_AND_FITNESS,4.191767218366257,0,0.9,50,Free,0.0,Everyone,Health & Fitness,"October 4, 2017",1.0.2,4.1 and up,1,15
7122,CB Fit,HEALTH_AND_FITNESS,5.0,1,7.8,10,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
7493,CK Active,HEALTH_AND_FITNESS,4.191767218366257,0,9.7,10,Free,0.0,Everyone,Health & Fitness,"February 27, 2018",3.0.6,4.0 and up,1,15
7131,C B Patel Health Club,HEALTH_AND_FITNESS,5.0,5,14,100,Free,0.0,Everyone,Health & Fitness,"July 2, 2018",1.0.1,4.4 and up,1,15
5845,AY Oakmont,HEALTH_AND_FITNESS,4.191767218366257,0,11,10,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
8164,Tools & Mi Band,HEALTH_AND_FITNESS,4.4,15753,13,100000,Paid,3.49,Everyone,Health & Fitness,"July 26, 2018",3.7.3,4.3 and up,1,15
7483,CK Pharmacies,HEALTH_AND_FITNESS,2.7,3,9.4,100,Free,0.0,Everyone 10+,Health & Fitness,"June 28, 2018",7.4.8,4.0.3 and up,2,15
7476,CK Life,HEALTH_AND_FITNESS,4.191767218366257,3,60,100,Free,0.0,Teen,Health & Fitness,"August 2, 2018",2.0.0,4.4 and up,4,15
7472,CK SKILLZ,HEALTH_AND_FITNESS,4.191767218366257,0,8.6,50,Free,0.0,Everyone,Health & Fitness,"May 15, 2018",1.1.7,4.1 and up,1,15
8382,DG Fitness,HEALTH_AND_FITNESS,4.8,6,14,100,Free,0.0,Everyone,Health & Fitness,"March 23, 2018",7.7.3,4.1 and up,1,15
6183,Revita.bg,HEALTH_AND_FITNESS,4.8,10,4.0,10,Free,0.0,Everyone,Health & Fitness,"June 13, 2018",3.55,4.0 and up,1,15
7879,I AM C.T.,HEALTH_AND_FITNESS,4.6,28,20,1000,Free,0.0,Mature 17+,Health & Fitness,"April 27, 2017",1.0,4.0.3 and up,3,15
6105,"Women""s Health Tips(Breast,Face,Body,weight lose)",HEALTH_AND_FITNESS,4.2,2509,5.0,1000000,Free,0.0,Mature 17+,Health & Fitness,"April 20, 2018",1.8,4.1 and up,3,15
8113,Cy's Elma Pharmacy,HEALTH_AND_FITNESS,4.191767218366257,0,9.4,10,Free,0.0,Everyone 10+,Health & Fitness,"June 28, 2018",7.4.8,4.0.3 and up,2,15
6099,BF Scale Health Fitness Tool,HEALTH_AND_FITNESS,2.2,19,9.6,1000,Free,0.0,Everyone,Health & Fitness,"November 29, 2017",2.1,4.3 and up,1,15
6484,BM Physiotherapy Clinic,HEALTH_AND_FITNESS,5.0,3,9.3,100,Free,0.0,Everyone,Health & Fitness,"October 9, 2017",0.0.1,4.1 and up,1,15
6314,The Daily BJ,HEALTH_AND_FITNESS,4.8,38,24,500,Free,0.0,Everyone,Health & Fitness,"July 10, 2018",1.1,5.0 and up,1,15
6961,Benefit Extras Mobile App,HEALTH_AND_FITNESS,2.3,3,2.4,1000,Free,0.0,Everyone,Health & Fitness,"July 18, 2018",6.0,5.0 and up,1,15
1332,My Chakra Meditation,HEALTH_AND_FITNESS,4.4,7586,45,500000,Free,0.0,Everyone,Health & Fitness,"April 10, 2018",1.0.6,2.3.3 and up,1,15
10004,EW MOTION THERAPY,HEALTH_AND_FITNESS,4.191767218366257,0,7.1,10,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,1,15
1331,Yoga - Track Yoga,HEALTH_AND_FITNESS,4.5,7976,44,500000,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",7.0,4.0.3 and up,1,15
1330,Meditate OM,HEALTH_AND_FITNESS,4.5,19074,4.2,1000000,Free,0.0,Everyone,Health & Fitness,"January 17, 2018",16.0,4.0 and up,1,15
1329,Free Meditation - Take a Break,HEALTH_AND_FITNESS,4.2,1608,39,100000,Free,0.0,Everyone,Health & Fitness,"July 28, 2016",6.7,2.3.3 and up,1,15
1328,Relax Meditation: Sleep with Sleep Sounds,HEALTH_AND_FITNESS,4.4,26540,43,1000000,Free,0.0,Everyone,Health & Fitness,"February 9, 2017",2.5.1,4.0.3 and up,1,15
1326,Daily Yoga - Yoga Fitness Plans,HEALTH_AND_FITNESS,4.4,70769,35,5000000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",6.2.73,4.0 and up,1,15
1334,"Meditation Music - Relax, Yoga",HEALTH_AND_FITNESS,4.6,48226,28,1000000,Free,0.0,Everyone,Health & Fitness,"March 5, 2018",3.1.9,4.0.3 and up,1,15
1321,Map My Fitness Workout Trainer,HEALTH_AND_FITNESS,4.4,38343,55,1000000,Free,0.0,Everyone,Health & Fitness,"July 27, 2018",18.7.1,5.0 and up,1,15
1320,Sworkit: Workouts & Fitness Plans,HEALTH_AND_FITNESS,4.6,109756,78,5000000,Free,0.0,Everyone,Health & Fitness,"August 1, 2018",8.2.0,4.0.3 and up,1,15
1318,Weight Loss Running by Verv,HEALTH_AND_FITNESS,4.5,27396,59,1000000,Free,0.0,Mature 17+,Health & Fitness,"July 16, 2018",6.5.3,4.1 and up,3,15
1315,Map My Ride GPS Cycling Riding,HEALTH_AND_FITNESS,4.5,106547,54,1000000,Free,0.0,Everyone,Health & Fitness,"July 27, 2018",18.7.1,5.0 and up,1,15
1324,8fit Workouts & Meal Planner,HEALTH_AND_FITNESS,4.6,115721,67,10000000,Free,0.0,Everyone,Health & Fitness,"July 11, 2018",3.5.0,5.0 and up,1,15
1314,"JEFIT Workout Tracker, Weight Lifting, Gym Log App",HEALTH_AND_FITNESS,4.5,60096,27,5000000,Free,0.0,Teen,Health & Fitness,"April 7, 2018",10.0,4.0.3 and up,4,15
1335,Meditation Studio,HEALTH_AND_FITNESS,4.6,1026,29,10000,Paid,3.99,Everyone,Health & Fitness,"May 15, 2018",1.0.6,4.3 and up,1,15
1337,21-Day Meditation Experience,HEALTH_AND_FITNESS,4.4,11506,15,100000,Free,0.0,Everyone,Health & Fitness,"August 2, 2018",3.0.0,4.1 and up,1,15
1351,The Bump Pregnancy Tracker,HEALTH_AND_FITNESS,4.6,20301,22,1000000,Free,0.0,Everyone,Health & Fitness,"May 16, 2018",3.22,4.3 and up,1,15
1350,I’m Expecting - Pregnancy App,HEALTH_AND_FITNESS,4.6,71269,49,1000000,Free,0.0,Everyone,Health & Fitness,"March 30, 2018",2.3.2,4.0.3 and up,1,15
1349,My Cycles Period and Ovulation,HEALTH_AND_FITNESS,4.3,26652,41,1000000,Free,0.0,Everyone,Health & Fitness,"May 4, 2018",2.3.3,4.0.3 and up,1,15
1346,Daily Yoga - Yoga Fitness Plans,HEALTH_AND_FITNESS,4.4,70769,35,5000000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",6.2.73,4.0 and up,1,15
1345,Yoga Studio: Mind & Body,HEALTH_AND_FITNESS,4.3,5499,94,100000,Free,0.0,Everyone,Health & Fitness,"July 23, 2018",2.0.16,4.1 and up,1,15
9975,Home Workout - No Equipment,HEALTH_AND_FITNESS,4.8,432160,15,10000000,Free,0.0,Everyone,Health & Fitness,"June 28, 2018",Varies with device,Varies with device,1,15
1336,Down Dog: Great Yoga Anywhere,HEALTH_AND_FITNESS,4.9,28945,12,500000,Free,0.0,Teen,Health & Fitness,"May 17, 2018",2.6.1,4.2 and up,4,15
1344,Headspace: Meditation & Mindfulness,HEALTH_AND_FITNESS,4.6,77563,39,10000000,Free,0.0,Everyone,Health & Fitness,"July 23, 2018",3.6.4,4.2 and up,1,15
9657,EO Guide,HEALTH_AND_FITNESS,4.191767218366257,15,24,1000,Paid,4.99,Everyone,Health & Fitness,"July 23, 2018",1.0.4,4.1 and up,1,15
9647,The EO Bar,HEALTH_AND_FITNESS,4.7,416,34,10000,Paid,6.99,Everyone,Health & Fitness,"July 2, 2018",1.3.7,4.1 and up,1,15
4690,Vi Trainer,HEALTH_AND_FITNESS,3.6,124,100,5000,Free,0.0,Everyone,Health & Fitness,"August 2, 2018",2.0.0.11,5.0 and up,1,15
1338,My Chakra Meditation 2,HEALTH_AND_FITNESS,4.3,1288,31,100000,Free,0.0,Everyone,Health & Fitness,"April 10, 2018",2.0.4,2.3.3 and up,1,15
1343,Simple Habit Meditation,HEALTH_AND_FITNESS,4.7,11689,20,500000,Free,0.0,Everyone,Health & Fitness,"July 27, 2018",1.29.15,4.4 and up,1,15
1445,Daily Yoga - Yoga Fitness Plans,HEALTH_AND_FITNESS,4.4,70769,35,5000000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",6.2.73,4.0 and up,1,15
1313,Fitbit Coach,HEALTH_AND_FITNESS,4.6,28951,60,1000000,Free,0.0,Everyone,Health & Fitness,"July 16, 2018",4.4,4.4 and up,1,15
4866,"Abs, Core & Back Workout Challenge",HEALTH_AND_FITNESS,4.8,3908,33,100000,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",1.5.8,4.1 and up,1,15
4867,AB Mobile App,HEALTH_AND_FITNESS,3.4,2105,8.2,100000,Free,0.0,Everyone,Health & Fitness,"August 21, 2017",2.1.0,4.0.3 and up,1,15
1294,Recipes for hair and face tried,HEALTH_AND_FITNESS,4.5,1203,6.5,500000,Free,0.0,Everyone,Health & Fitness,"October 16, 2016",1.2,2.3.3 and up,1,15
4253,J - Style Pro,HEALTH_AND_FITNESS,2.3,74,2.6,10000,Free,0.0,Everyone,Health & Fitness,"January 20, 2016",1.1,4.3 and up,1,15
4862,Abs Workout - Burn Belly Fat with No Equipment,HEALTH_AND_FITNESS,4.8,69279,10,10000000,Free,0.0,Everyone,Health & Fitness,"July 23, 2018",1.1.8,4.2 and up,1,15
4883,7 minute abs workout - Daily Ab Workout,HEALTH_AND_FITNESS,4.8,527,23,100000,Free,0.0,Everyone,Health & Fitness,"March 30, 2018",2.01,4.1 and up,1,15
4885,5 Minute Ab Workouts,HEALTH_AND_FITNESS,4.6,2067,8.4,50000,Free,0.0,Everyone,Health & Fitness,"May 18, 2018",2.0.4,4.1 and up,1,15
9409,Vital Tones EI Pro,HEALTH_AND_FITNESS,4.191767218366257,2,85,50,Paid,9.99,Everyone,Health & Fitness,"December 1, 2017",1.4,4.0 and up,1,15
1291,The TK-App - everything under control,HEALTH_AND_FITNESS,4.5,8642,18,100000,Free,0.0,Everyone,Health & Fitness,"August 2, 2018",1.20,4.4 and up,1,15
4891,30 Day AB Challenge - Lumowell,HEALTH_AND_FITNESS,4.8,793,40,10000,Free,0.0,Everyone,Health & Fitness,"September 15, 2016",1.0.3,4.0.3 and up,1,15
1288,Weight Watchers Mobile,HEALTH_AND_FITNESS,4.2,270267,58,5000000,Free,0.0,Everyone,Health & Fitness,"July 31, 2018",6.15.0,4.1 and up,1,15
1293,Walking: Pedometer diet,HEALTH_AND_FITNESS,3.7,1861,1.5,1000000,Free,0.0,Everyone,Health & Fitness,"June 18, 2018",1.5,2.3 and up,1,15
10055,SCI-Ex,HEALTH_AND_FITNESS,3.5,8,7.9,1000,Free,0.0,Everyone,Health & Fitness,"June 28, 2018",1.0060.b0060,5.0 and up,1,15
1295,Abs Workout - 30 Days Fitness App for Six Pack Abs,HEALTH_AND_FITNESS,4.6,299,11,100000,Free,0.0,Everyone,Health & Fitness,"August 3, 2018",1.3.8,4.4 and up,1,15
4858,Ultimate Ab & Core Workouts,HEALTH_AND_FITNESS,4.7,55571,12,1000000,Free,0.0,Everyone,Health & Fitness,"February 21, 2018",1.23,4.0 and up,1,15
1312,Nike Training Club - Workouts & Fitness Plans,HEALTH_AND_FITNESS,4.6,251534,93,10000000,Free,0.0,Everyone,Health & Fitness,"July 18, 2018",5.14.0,5.0 and up,1,15
1311,Freeletics: Personal Trainer & Fitness Workouts,HEALTH_AND_FITNESS,4.5,130104,25,10000000,Free,0.0,Everyone,Health & Fitness,"August 3, 2018",5.3,5.0 and up,1,15
1310,Workout Tracker & Gym Trainer - Fitness Log Book,HEALTH_AND_FITNESS,4.6,5420,21,500000,Free,0.0,Everyone,Health & Fitness,"June 5, 2018",2.48.3,4.1 and up,1,15
4280,K Health,HEALTH_AND_FITNESS,4.1,290,40,50000,Free,0.0,Teen,Health & Fitness,"July 22, 2018",1.7.2992,4.1 and up,4,15
10064,X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,4.0,32,64,5000,Free,0.0,Everyone,Health & Fitness,"May 20, 2017",3.9,4.1 and up,1,15
1308,Run with Map My Run,HEALTH_AND_FITNESS,4.5,183669,57,5000000,Free,0.0,Everyone,Health & Fitness,"July 27, 2018",18.7.1,5.0 and up,1,15
1307,StrongLifts 5x5 Workout Gym Log & Personal Trainer,HEALTH_AND_FITNESS,4.9,66791,10,1000000,Free,0.0,Everyone,Health & Fitness,"July 30, 2018",Varies with device,Varies with device,1,15
1306,"Fabulous: Motivate Me! Meditate, Relax, Sleep",HEALTH_AND_FITNESS,4.6,205299,31,5000000,Free,0.0,Everyone,Health & Fitness,"July 16, 2018",3.48,4.1 and up,1,15
1296,8fit Workouts & Meal Planner,HEALTH_AND_FITNESS,4.6,115721,67,10000000,Free,0.0,Everyone,Health & Fitness,"July 11, 2018",3.5.0,5.0 and up,1,15
